contig	logFC.constDiff	AveExpr.constDiff	adj.P.Val.constDiff	logFC.woundResp_Q903	AveExpr.woundResp_Q903	adj.P.Val.woundResp_Q903	logFC.woundResp_H898	AveExpr.woundResp_H898	adj.P.Val.woundResp_H898	logFC.weevilInd_Q903	AveExpr.weevilInd_Q903	adj.P.Val.weevilInd_Q903	logFC.weevilInd_H898	AveExpr.weevilInd_H898	adj.P.Val.weevilInd_H898	logFC.weevilCtrl_Q903	AveExpr.weevilCtrl_Q903	adj.P.Val.weevilCtrl_Q903	logFC.weevilCtrl_H898	AveExpr.weevilCtrl_H898	adj.P.Val.weevilCtrl_H898	annot
WPW_Inoculation_Trinity_C500_comp423227_c1_seq2	-4.68008899962395	-2.02877331440343	0.000144932558141462	0.282214569529139	-2.02877331440343	0.997144992301014	-0.385886162281511	-2.02877331440343	0.999990132972448	-2.48783598273052	-2.02877331440343	0.0038529772152774	-1.70110453395791	-2.02877331440343	0.862731408737634	-2.20562141320138	-2.02877331440343	0.0191048168323967	-2.08699069623942	-2.02877331440343	0.650761273683152	NA
WPW_Inoculation_Trinity_C500_comp423235_c1_seq18	-7.23869403863622	-4.26827285753271	1.7632628741948e-07	-0.418695035952117	-4.26827285753271	0.954701427655191	0.0179256692612173	-4.26827285753271	0.999990132972448	-3.08840401107404	-4.26827285753271	0.000581637875181585	0.26724687285083	-4.26827285753271	0.998404861315239	-3.50709904702615	-4.26827285753271	0.000581825868137103	0.285172542112047	-4.26827285753271	0.989183657643942	NA
WPW_Inoculation_Trinity_C500_comp423278_c1_seq18	8.1648248646803	-1.86222189508374	0.000134368204630429	-0.171694200557234	-1.86222189508374	0.998339447065197	0.494088016706328	-1.86222189508374	0.999990132972448	6.64161980602962	-1.86222189508374	0.00842978170300704	0.0311759189803249	-1.86222189508374	0.999004929528879	6.46992560547239	-1.86222189508374	0.00455277894893819	0.525263935686653	-1.86222189508374	0.984341495594648	unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; hypothetical protein AMTR_s00011p00254360 [Amborella trichopoda] hypothetical protein AMTR_s00011p00254360 [Amborella trichopoda] ; PREDICTED: sugar transporter ERD6-like 6 [Malus domestica] ; hypothetical protein CISIN_1g011388mg [Citrus sinensis] hypothetical protein CISIN_1g011388mg [Citrus sinensis] ; PREDICTED: sugar transporter ERD6-like 6 [Malus domestica] ; hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] ; PREDICTED: LOW QUALITY PROTEIN: sugar transporter ERD6-like 6 [Phoenix dactylifera] ; PREDICTED: sugar transporter ERD6-like 6 [Prunus mume] ; sugar transporter, putative [Ricinus communis] sugar transporter, putative [Ricinus communis]
WPW_Inoculation_Trinity_C500_comp423278_c1_seq6	-8.5711894066744	-3.70261933679697	4.68366372696962e-05	-0.0563412664475712	-3.70261933679697	0.998339447065197	0.0179256692612177	-3.70261933679697	0.999990132972448	-6.25963256474651	-3.70261933679697	0.000416205668315661	2.05215670568683	-3.70261933679697	0.948283626240595	-6.31597383119408	-3.70261933679697	0.0012054273248458	2.07008237494805	-3.70261933679697	0.821767602550432	unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] ; major facilitator superfamily sugar transporter-like protein, partial [Picea sitchensis] ; hypothetical protein AMTR_s00011p00254360 [Amborella trichopoda] hypothetical protein AMTR_s00011p00254360 [Amborella trichopoda] ; hypothetical protein AMTR_s00011p00254360 [Amborella trichopoda] hypothetical protein AMTR_s00011p00254360 [Amborella trichopoda] ; PREDICTED: sugar transporter ERD6-like 6 [Malus domestica] ; PREDICTED: sugar transporter ERD6-like 6 [Malus domestica] ; PREDICTED: sugar transporter ERD6-like 6 [Prunus mume] ; PREDICTED: sugar transporter ERD6-like 6 [Prunus mume] ; PREDICTED: LOW QUALITY PROTEIN: sugar transporter ERD6-like 6 [Phoenix dactylifera] ; PREDICTED: LOW QUALITY PROTEIN: sugar transporter ERD6-like 6 [Phoenix dactylifera] ; hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] ; hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] hypothetical protein PRUPE_ppa004911mg [Prunus persica] ; PREDICTED: sugar transporter ERD6-like 6 [Malus domestica] ; PREDICTED: sugar transporter ERD6-like 6 [Malus domestica]
WPW_Inoculation_Trinity_C500_comp423282_c1_seq4	-7.54947489452983	-1.50735967799442	0.00045679736015936	0.117885632144954	-1.50735967799442	0.998339447065197	-2.09153413300731	-1.50735967799442	0.999990132972448	2.23647017389539	-1.50735967799442	0.00149289136655143	1.10011146719729	-1.50735967799442	0.998404861315239	2.35435580604035	-1.50735967799442	0.000577773150442059	-0.991422665810019	-1.50735967799442	0.969182423665057	unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; hypothetical protein PRUPE_ppa008269mg [Prunus persica] hypothetical protein PRUPE_ppa008269mg [Prunus persica] ; PREDICTED: naringenin,2-oxoglutarate 3-dioxygenase [Prunus mume] ; PREDICTED: hyoscyamine 6-dioxygenase [Brassica rapa] ; BnaC03g29010D [Brassica napus] ; hypothetical protein PRUPE_ppa019415mg [Prunus persica] hypothetical protein PRUPE_ppa019415mg [Prunus persica]
WPW_Inoculation_Trinity_C500_comp423351_c0_seq3	-8.76551979323293	-3.6413600459176	1.15905363815381e-06	-0.034226127860579	-3.6413600459176	0.998339447065197	0.0179256692612179	-3.6413600459176	0.999990132972448	-4.58151243083018	-3.6413600459176	0.000194505033866331	0.267246872850827	-3.6413600459176	0.998404861315239	-4.61573855869076	-3.6413600459176	0.000612377196375814	0.285172542112045	-3.6413600459176	0.989663119874697	NA
WPW_Inoculation_Trinity_C500_comp423351_c1_seq1	-2.43162673113099	-2.05034610897955	0.00214451880001364	0.0705660260192608	-2.05034610897955	0.998339447065197	-0.43237769927625	-2.05034610897955	0.999990132972448	-4.46168647720754	-2.05034610897955	2.4231418212586e-05	0.0915423316049173	-2.05034610897955	0.998404861315239	-4.39112045118828	-2.05034610897955	0.000106482699254018	-0.340835367671333	-2.05034610897955	0.976077669960541	unknown [Picea sitchensis] ; hypothetical protein 0_13094_01 [Pinus taeda] hypothetical protein 0_13094_01 [Pinus taeda]
WPW_Inoculation_Trinity_C500_comp423395_c0_seq1	-11.1469794778793	-1.76458651859406	7.11070928372463e-08	0.332579770315212	-1.76458651859406	0.869190787752671	0.916895351530368	-1.76458651859406	0.999990132972448	-3.07012178789667	-1.76458651859406	9.3261676570524e-06	0.212912908935349	-1.76458651859406	0.998404861315239	-2.73754201758146	-1.76458651859406	9.80402912676404e-05	1.12980826046572	-1.76458651859406	0.913494142536413	PREDICTED: major pollen allergen Ole e 10-like [Phoenix dactylifera] ; PREDICTED: major pollen allergen Ole e 10-like [Phoenix dactylifera] ; glucan endo-1,3-beta-glucosidase 4 precursor [Zea mays] ; PREDICTED: glucan endo-1,3-beta-D-glucosidase-like [Oryza brachyantha] ; PREDICTED: uncharacterized protein LOC100194159 isoform X6 [Zea mays] glucan endo-1,3-beta-glucosidase 4 precursor [Zea mays] glucan endo-1,3-beta-glucosidase 4 precursor [Zea mays] ; Os01g0243700 [Oryza sativa Japonica Group] putative beta-1,3-glucanase [Oryza sativa Japonica Group] putative beta-1,3-glucanase [Oryza sativa Japonica Group] Os01g0243700 [Oryza sativa Japonica Group] unnamed protein product [Oryza sativa Japonica Group] unnamed protein product [Oryza sativa Japonica Group] hypothetical protein OsI_01131 [Oryza sativa Indica Group] hypothetical protein OsJ_01077 [Oryza sativa Japonica Group] ; hydrolase, hydrolyzing O-glycosyl compounds, putative [Ricinus communis] hydrolase, hydrolyzing O-glycosyl compounds, putative [Ricinus communis] ; PREDICTED: glucan endo-1,3-beta-glucosidase [Vitis vinifera] hypothetical protein VITISV_000410 [Vitis vinifera] unnamed protein product [Vitis vinifera] ; PREDICTED: uncharacterized protein LOC100194159 isoform X4 [Zea mays] glucan endo-1,3-beta-glucosidase 4 precursor [Zea mays] ; unnamed protein product [Coffea canephora]
WPW_Inoculation_Trinity_C500_comp423409_c0_seq1	-6.9918438832252	-0.321459122572491	1.29531547903719e-05	0.857007014309479	-0.321459122572491	0.536086159083936	-0.156550464925302	-0.321459122572491	0.999990132972448	-3.67989684857819	-0.321459122572491	9.68317594346181e-06	-2.94880405551853	-0.321459122572491	0.751899775954569	-2.82288983426871	-0.321459122572491	0.000388650204479564	-3.10535452044383	-0.321459122572491	0.616418863305517	NA
WPW_Inoculation_Trinity_C500_comp423409_c0_seq11	-7.57528052876174	-3.91698281069156	6.34261478702994e-10	-0.300140641093182	-3.91698281069156	0.924489661536561	0.0179256692612227	-3.91698281069156	0.999990132972448	-2.20970889892895	-3.91698281069156	0.000190542410883936	0.267246872850829	-3.91698281069156	0.998404861315239	-2.50984954002213	-3.91698281069156	0.000191349439907557	0.285172542112051	-3.91698281069156	0.97714999064833	NA
WPW_Inoculation_Trinity_C500_comp423409_c0_seq17	-6.27065301571695	-3.54208696983663	8.11710507380218e-05	0.756877928169425	-3.54208696983663	0.778030233544721	-1.92884668927295	-3.54208696983663	0.999990132972448	-5.90612515231175	-3.54208696983663	7.7165175540745e-05	0.26724687285083	-3.54208696983663	0.998404861315239	-5.14924722414233	-3.54208696983663	0.000846154120547061	-1.66159981642212	-3.54208696983663	0.821428121162245	NA
WPW_Inoculation_Trinity_C500_comp423409_c0_seq23	-8.42432022557153	-1.35694857617384	4.00944288812111e-06	0.8234580636664	-1.35694857617384	0.551948541988683	-0.91912169016366	-1.35694857617384	0.999990132972448	-4.88109880733491	-1.35694857617384	1.12338271560201e-05	-0.604329534903216	-1.35694857617384	0.998404861315239	-4.05764074366851	-1.35694857617384	0.000227708040112364	-1.52345122506688	-1.35694857617384	0.868021564796429	NA
WPW_Inoculation_Trinity_C500_comp423409_c0_seq4	-3.11113922654543	1.08289682728087	0.000332657277625168	1.68956505293125	1.08289682728087	0.160814669112052	-0.130317087600111	1.08289682728087	0.999990132972448	-3.7525332378391	1.08289682728087	1.74116420455796e-05	-2.42411182205495	1.08289682728087	0.588214336048444	-2.06296818490785	1.08289682728087	0.00765654095568673	-2.55442890965506	1.08289682728087	0.526838700807574	NA
WPW_Inoculation_Trinity_C500_comp423500_c0_seq4	9.11928617901542	-0.930357700993941	7.19898578774785e-06	-0.171694200557227	-0.930357700993941	0.998339447065197	0.164102925000805	-0.930357700993941	0.999990132972448	8.61844082906608	-0.930357700993941	0.000402839814379441	1.16100425395632	-0.930357700993941	0.984559602095339	8.44674662850885	-0.930357700993941	9.25193148434328e-05	1.32510717895712	-0.930357700993941	0.818516607915355	unknown [Picea sitchensis] unknown [Picea sitchensis] ; unknown [Picea sitchensis]
WPW_Inoculation_Trinity_C500_comp423544_c0_seq6	3.65335183607352	-0.462462310720491	0.00153660436786183	-0.043544072396227	-0.462462310720491	0.998339447065197	-0.203780070806958	-0.462462310720491	0.999990132972448	-5.25900493296485	-0.462462310720491	0.00539519123423562	-0.204897761007459	-0.462462310720491	0.998404861315239	-5.30254900536108	-0.462462310720491	0.010297567218696	-0.408677831814416	-0.462462310720491	0.989016281339018	NA
WPW_Inoculation_Trinity_C500_comp423601_c0_seq1	-6.07346150655948	-4.12220157688329	0.00035858226631856	-1.05763645187766	-4.12220157688329	0.848145254275382	-0.0405672406282795	-4.12220157688329	0.999990132972448	-4.18537810523284	-4.12220157688329	0.00389140436220662	0.308256863752523	-4.12220157688329	0.998404861315239	-5.2430145571105	-4.12220157688329	0.00182035164517798	0.267689623124244	-4.12220157688329	0.989663119874697	unknown [Picea sitchensis] ; unknown [Picea sitchensis]
WPW_Inoculation_Trinity_C500_comp423611_c5_seq10	-3.65650264295817	-1.57301416531349	5.22824931057563e-05	-0.330888029819844	-1.57301416531349	0.960245756836509	0.77149599865723	-1.57301416531349	0.999990132972448	-2.21682044658031	-1.57301416531349	0.00222690487355798	-1.64445049243714	-1.57301416531349	0.701798283416015	-2.54770847640015	-1.57301416531349	0.00206963458267554	-0.872954493779907	-1.57301416531349	0.835706472689877	unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; hypothetical protein AMTR_s00045p00163010 [Amborella trichopoda] hypothetical protein AMTR_s00045p00163010 [Amborella trichopoda] ; unknown [Picea sitchensis] ; hypothetical protein SORBIDRAFT_09g002550 [Sorghum bicolor] hypothetical protein SORBIDRAFT_09g002550 [Sorghum bicolor] ; PREDICTED: uncharacterized protein LOC100384005 isoform X2 [Zea mays] hypothetical protein ZEAMMB73_493658 [Zea mays] ; uncharacterized protein LOC100384005 [Zea mays] unknown [Zea mays] hypothetical protein ZEAMMB73_493658 [Zea mays] ; PREDICTED: cysteine-rich receptor-like protein kinase 2-like [Oryza brachyantha] ; hypothetical protein CARUB_v10006530mg [Capsella rubella] hypothetical protein CARUB_v10006530mg [Capsella rubella] ; PREDICTED: uncharacterized protein LOC100384005 isoform X1 [Zea mays]
WPW_Inoculation_Trinity_C500_comp423680_c1_seq1	-2.77926285737009	1.0298407184261	0.000353976613078671	-0.613921368718696	1.0298407184261	0.795423998513708	0.417307263967565	1.0298407184261	0.999990132972448	-3.61473549639387	1.0298407184261	0.000988915254612181	-0.995081737122591	1.0298407184261	0.921404650944276	-4.22865686511256	1.0298407184261	0.000868375628871338	-0.577774473155026	1.0298407184261	0.938171493559256	NA
WPW_Inoculation_Trinity_C500_comp423705_c0_seq4	-8.42818445541308	-3.22011804221911	2.0475259369051e-06	-0.0215794976236136	-3.22011804221911	0.998339447065197	1.74763013943306	-3.22011804221911	0.999990132972448	-3.61150935466002	-3.22011804221911	0.000933843594664974	-0.662846932449717	-3.22011804221911	0.998404861315239	-3.63308885228363	-3.22011804221911	0.00263581127489358	1.08478320698335	-3.22011804221911	0.90394340612459	unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] hypothetical protein 0_3683_01, partial [Pinus taeda] ; unknown [Picea sitchensis]
WPW_Inoculation_Trinity_C500_comp423759_c1_seq1	-8.96759077619826	-1.64457945984383	4.16496984101116e-05	-1.13148110749359	-1.64457945984383	0.529386897300873	0.0557780714439453	-1.64457945984383	0.999990132972448	-9.28210243435947	-1.64457945984383	0.000169723840551365	-1.05166292328876	-1.64457945984383	0.998404861315239	-10.4135835418531	-1.64457945984383	0.00014499097194727	-0.995884851844817	-1.64457945984383	0.970521841465403	GA2ox9 [Pinus tabuliformis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; flavonol synthase [Ginkgo biloba] ; flavonol synthase [Ginkgo biloba] ; unknown [Picea sitchensis] unknown [Picea sitchensis] ; GA2ox10 [Pinus tabuliformis] ; Flavonol synthase [Theobroma cacao] Flavonol synthase [Theobroma cacao] ; unknown [Picea sitchensis] ; flavonol synthase [Epimedium sagittatum]
WPW_Inoculation_Trinity_C500_comp423759_c1_seq2	-3.80139324053252	-1.45683605183284	0.00022409495161837	-0.440473589319636	-1.45683605183284	0.901622283283791	0.091151430206207	-1.45683605183284	0.999990132972448	-8.40325121530726	-1.45683605183284	6.49785797972901e-06	-1.49421723961211	-1.45683605183284	0.908165313598961	-8.84372480462689	-1.45683605183284	1.269115657324e-05	-1.4030658094059	-1.45683605183284	0.818666612057106	GA2ox9 [Pinus tabuliformis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; flavonol synthase [Ginkgo biloba] ; flavonol synthase [Ginkgo biloba] ; flavonol synthase [Epimedium sagittatum] ; unknown [Picea sitchensis] unknown [Picea sitchensis] ; GA2ox10 [Pinus tabuliformis] ; Flavonol synthase [Theobroma cacao] Flavonol synthase [Theobroma cacao] ; unknown [Picea sitchensis]
WPW_Inoculation_Trinity_C500_comp423767_c1_seq6	-2.7548571802792	-1.45759367446211	0.00566372299942529	-0.627581231474117	-1.45759367446211	0.867045002609504	-0.970877811544262	-1.45759367446211	0.999990132972448	-5.03693992095334	-1.45759367446211	0.000295616745703573	-0.381065406405376	-1.45759367446211	0.998404861315239	-5.66452115242746	-1.45759367446211	0.000367820482357755	-1.35194321794964	-1.45759367446211	0.816887855752237	unknown [Picea sitchensis]
WPW_Inoculation_Trinity_C500_comp423915_c0_seq3	-7.40753279582157	-4.13441959297295	4.47700431207972e-06	-0.386620747851091	-4.13441959297295	0.995002200936376	1.46627421951383	-4.13441959297295	0.999990132972448	-6.34443397100301	-4.13441959297295	2.89778755750931e-05	0.997315962762004	-4.13441959297295	0.990435162838332	-6.7310547188541	-4.13441959297295	6.51966454005963e-05	2.46359018227583	-4.13441959297295	0.618701125725392	unknown [Picea sitchensis] ; hypothetical protein POPTR_0003s05870g [Populus trichocarpa] hypothetical protein POPTR_0003s05870g [Populus trichocarpa] ; hypothetical protein PHAVU_010G153200g [Phaseolus vulgaris] hypothetical protein PHAVU_010G153200g [Phaseolus vulgaris] ; JHL25H03.11 [Jatropha curcas] hypothetical protein JCGZ_06189 [Jatropha curcas] ; PREDICTED: (6-4)DNA photolyase-like isoform X1 [Glycine max] ; Chain A, (6-4) Photolyase Crystal Structure Chain B, (6-4) Photolyase Crystal Structure Chain C, (6-4) Photolyase Crystal Structure 6-4 photolyase [Arabidopsis thaliana] 6-4 photolyase [Arabidopsis thaliana] 6-4 photolyase [Arabidopsis thaliana] ; hypothetical protein CARUB_v10015516mg [Capsella rubella] hypothetical protein CARUB_v10015516mg [Capsella rubella] ; (6-4)DNA photolyase [Arabidopsis thaliana] RecName: Full=(6-4)DNA photolyase; AltName: Full=Protein UV repair defective 3 [Arabidopsis thaliana] (6-4)DNA photolyase [Arabidopsis thaliana] ; PREDICTED: (6-4)DNA photolyase [Phoenix dactylifera] ; hypothetical protein AMTR_s00042p00115230 [Amborella trichopoda] hypothetical protein AMTR_s00042p00115230 [Amborella trichopoda]
WPW_Inoculation_Trinity_C500_comp424070_c0_seq4	-7.29699729369255	-4.61099510807177	2.34928700937528e-06	-0.916063387326692	-4.61099510807177	0.79213891752966	0.0179256692612185	-4.61099510807177	0.999990132972448	-4.36901838188125	-4.61099510807177	0.000407645169059081	0.267246872850832	-4.61099510807177	0.998404861315239	-5.28508176920794	-4.61099510807177	0.000249583893323538	0.28517254211205	-4.61099510807177	0.989663119874697	expressed protein [Oryza sativa Japonica Group] ; expressed protein [Oryza sativa Japonica Group] unnamed protein product [Oryza sativa Japonica Group] hypothetical protein OsJ_36861 [Oryza sativa Japonica Group] ; hypothetical protein L484_013773 [Morus notabilis] ; Os12g0614000 [Oryza sativa Japonica Group] Os12g0614000, partial [Oryza sativa Japonica Group] ; hypothetical protein OsI_39104 [Oryza sativa Indica Group] ; PREDICTED: mediator of RNA polymerase II transcription subunit 19a-like [Fragaria vesca subsp. vesca] ; PREDICTED: mediator of RNA polymerase II transcription subunit 19a-like isoform X2 [Oryza brachyantha] ; PREDICTED: mediator of RNA polymerase II transcription subunit 19a-like isoform X1 [Oryza brachyantha] ; PREDICTED: mediator of RNA polymerase II transcription subunit 19a isoform X1 [Glycine max] PREDICTED: mediator of RNA polymerase II transcription subunit 19a isoform X2 [Glycine max] PREDICTED: mediator of RNA polymerase II transcription subunit 19a isoform X3 [Glycine max] ; hypothetical protein TRIUR3_22723 [Triticum urartu]
WPW_Inoculation_Trinity_C500_comp424237_c1_seq4	-6.11392681236961	-4.04365463487344	0.00010278645560257	0.722083471516954	-4.04365463487344	0.886923041127016	-0.614390892100458	-4.04365463487344	0.999990132972448	-2.96093755698517	-4.04365463487344	0.00675351356127625	0.267246872850828	-4.04365463487344	0.998404861315239	-2.23885408546821	-4.04365463487344	0.0578986647556365	-0.34714401924963	-4.04365463487344	0.989663119874697	similar to resistance gene; region between conserved kinase-2 and P-Loop domains [Pinus radiata] ; putative NBS-LRR protein GM09 [Pinus monticola] ; putative NBS-LRR protein G6205 [Pinus monticola] ; putative NBS-LRR protein G6270 [Pinus monticola] ; putative NBS-LRR protein G8106 [Pinus monticola] ; unknown [Picea sitchensis] ; putative NBS-LRR protein GM01 [Pinus monticola] ; putative NBS-LRR protein G6207 [Pinus monticola] ; unknown [Picea sitchensis] ; putative NBS-LRR protein C603 [Pinus monticola]
WPW_Inoculation_Trinity_C500_comp424424_c0_seq4	-7.9917604997502	-4.36856644160443	3.59887943613389e-07	-0.801540997905006	-4.36856644160443	0.753133133580909	0.0179256692612202	-4.36856644160443	0.999990132972448	-5.13388944557544	-4.36856644160443	5.81338753143933e-05	0.267246872850826	-4.36856644160443	0.998404861315239	-5.93543044348045	-4.36856644160443	5.95488781736471e-05	0.285172542112047	-4.36856644160443	0.989663119874697	unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; putative truncated TIR-NBS-LRR protein [Pinus monticola] ; putative truncated TIR-NBS-LRR protein [Pinus monticola] ; putative truncated TIR-NBS-LRR protein [Pinus monticola] ; putative TIR-NBS-LRR protein [Pinus monticola] ; putative TIR-NBS-LRR protein [Pinus monticola] ; putative TIR-NBS-LRR protein [Pinus monticola] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; TIR/NBS [Pinus taeda] ; TIR/NBS [Pinus taeda] ; TIR/NBS [Pinus taeda] ; putative TIR/NBS/LRR disease resistance protein [Pinus taeda] ; putative TIR/NBS/LRR disease resistance protein [Pinus taeda] ; putative TIR/NBS/LRR disease resistance protein [Pinus taeda] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; putative NBS-LRR protein G8029 [Pinus monticola] ; putative NBS-LRR protein G8029 [Pinus monticola] ; putative NBS-LRR protein G8106 [Pinus monticola] ; putative NBS-LRR protein G8106 [Pinus monticola]
WPW_Inoculation_Trinity_C500_comp424431_c0_seq2	-11.3970707496549	-2.1193504421173	8.01500629356638e-09	-0.0746227323758492	-2.1193504421173	0.998339447065197	0.0179256692612254	-2.1193504421173	0.999990132972448	-3.44460846491279	-2.1193504421173	2.05330050011935e-06	0.26724687285083	-2.1193504421173	0.998404861315239	-3.51923119728864	-2.1193504421173	6.70711974500212e-06	0.285172542112056	-2.1193504421173	0.989663119874697	unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; unknown [Picea sitchensis] ; PREDICTED: small heat shock protein, chloroplastic [Vitis vinifera] unnamed protein product [Vitis vinifera] ; chloroplast low molecular weight heat shock protein HSP26.26m [Chenopodium album] chloroplast low molecular weight heat shock protein HSP26.23n [Chenopodium album] ; chloroplast small heat shock protein [Chenopodium album]
